locus_id,chrom,sentinel_pos,confidence,label_set,gene_id,gene_name,gene_biotype,label,abs_tss_distance,tss_distance_rank,is_nearest_tss,has_any_brain_eqtl,brain_eqtl_max_slope,brain_eqtl_max_neg_log10_pval,has_re2g_link,re2g_max_score,re2g_total_elements,has_both_eqtl_and_re2g
LOC_7_80671133_GCST006611,7,80671133,Medium,otg_original,ENSG00000237896,ENSG00000237896,lncRNA,0,497374,8,0,0,0.0,-0.0,0,0.0,0,0
LOC_7_80671133_GCST006611,7,80671133,Medium,otg_original,ENSG00000297743,ENSG00000297743,lncRNA,0,255861,4,0,0,0.0,-0.0,0,0.0,0,0
LOC_7_80671133_GCST006611,7,80671133,Medium,otg_original,ENSG00000304555,ENSG00000304555,lncRNA,0,444636,7,0,0,0.0,-0.0,0,0.0,0,0
LOC_7_80671133_GCST006611,7,80671133,Medium,otg_original,ENSG00000232667,ENSG00000232667,lncRNA,0,279659,5,0,0,0.0,-0.0,0,0.0,0,0
LOC_7_80671133_GCST006611,7,80671133,Medium,otg_original,ENSG00000298725,ENSG00000298725,lncRNA,0,8702,1,1,0,0.0,-0.0,0,0.0,0,0
LOC_10_117017860_GCST90061435,10,117017860,High,ot_platform,ENSG00000186795,KCNK18,protein_coding,0,179629,8,0,0,0.0,-0.0,0,0.0,0,0
LOC_10_117017860_GCST90061435,10,117017860,High,ot_platform,ENSG00000165650,PDZD8,protein_coding,0,357580,16,0,1,1.017337679862976,14.101134429127061,1,0.9999885001846764,3,1
LOC_10_117017860_GCST90061435,10,117017860,High,ot_platform,ENSG00000287655,ENSG00000287655,lncRNA,0,12398,1,1,0,0.0,-0.0,0,0.0,0,0
LOC_10_117017860_GCST90061435,10,117017860,High,ot_platform,ENSG00000165646,SLC18A2,protein_coding,1,223233,10,0,0,0.0,-0.0,1,0.9999912786356436,10,0
LOC_10_117017860_GCST90061435,10,117017860,High,ot_platform,ENSG00000187164,SHTN1,protein_coding,0,108726,2,0,0,0.0,-0.0,1,0.9999904568807256,17,0
LOC_10_117017860_GCST90061435,10,117017860,High,ot_platform,ENSG00000277879,ENSG00000277879,lncRNA,0,250808,13,0,1,1.127546787261963,6.464563822071561,0,0.0,0,0
LOC_10_117017860_GCST90061435,10,117017860,High,ot_platform,ENSG00000148704,VAX1,protein_coding,0,120441,3,0,0,0.0,-0.0,1,0.9999999967286914,25,0
LOC_10_117017860_GCST90061435,10,117017860,High,ot_platform,ENSG00000165868,HSPA12A,protein_coding,0,167609,6,0,1,0.2757587730884552,6.250174773642796,1,0.999999522304236,25,1
LOC_10_117017860_GCST90061435,10,117017860,High,ot_platform,ENSG00000187021,PNLIPRP1,protein_coding,0,427475,21,0,1,1.2765671014785767,4.989628313665553,0,0.0,0,0
LOC_10_117017860_GCST90061435,10,117017860,High,ot_platform,ENSG00000165863,SPMIP5,protein_coding,0,347596,14,0,1,0.572380006313324,10.978330534309084,1,0.9999999980416578,45,1
LOC_10_117017860_GCST90061435,10,117017860,High,ot_platform,ENSG00000175535,PNLIP,protein_coding,0,471929,23,0,1,1.2436591386795044,4.64141238833045,0,0.0,0,0
LOC_10_117017860_GCST90061435,10,117017860,High,ot_platform,ENSG00000266200,PNLIPRP2,protein_coding,0,396907,18,0,0,0.0,-0.0,0,0.0,0,0
LOC_10_117017860_GCST90061435,10,117017860,High,ot_platform,ENSG00000188316,ENO4,protein_coding,0,168361,7,0,0,0.0,-0.0,1,0.999996443836232,20,0
LOC_10_117017860_GCST90061435,10,117017860,High,ot_platform,ENSG00000296228,ENSG00000296228,lncRNA,0,157786,5,0,0,0.0,-0.0,0,0.0,0,0
LOC_10_117017860_GCST90061435,10,117017860,High,ot_platform,ENSG00000234474,MIR3663HG,lncRNA,0,151248,4,0,0,0.0,-0.0,1,0.9999999975086138,14,0
LOC_10_117017860_GCST90061435,10,117017860,High,ot_platform,ENSG00000229847,EMX2OS,lncRNA,0,527208,24,0,1,0.7541053891181946,10.857581460194506,0,0.0,0,0
LOC_10_117017860_GCST90061435,10,117017860,High,ot_platform,ENSG00000298523,ENSG00000298523,lncRNA,0,214562,9,0,0,0.0,-0.0,0,0.0,0,0
LOC_10_117017860_GCST90061435,10,117017860,High,ot_platform,ENSG00000298532,ENSG00000298532,lncRNA,0,386470,17,0,0,0.0,-0.0,0,0.0,0,0
LOC_10_117017860_GCST90061435,10,117017860,High,ot_platform,ENSG00000225936,SLC18A2-AS1,lncRNA,0,224172,11,0,0,0.0,-0.0,0,0.0,0,0
LOC_10_117017860_GCST90061435,10,117017860,High,ot_platform,ENSG00000232767,HSPA12A-AS1,lncRNA,0,347906,15,0,1,0.3323519229888916,5.877188214545472,0,0.0,0,0
LOC_10_117017860_GCST90061435,10,117017860,High,ot_platform,ENSG00000258114,ENSG00000258114,lncRNA,0,407330,19,0,0,0.0,-0.0,0,0.0,0,0
LOC_10_117017860_GCST90061435,10,117017860,High,ot_platform,ENSG00000306800,ENSG00000306800,lncRNA,0,440446,22,0,0,0.0,-0.0,0,0.0,0,0
LOC_10_117017860_GCST90061435,10,117017860,High,ot_platform,ENSG00000308564,ENSG00000308564,lncRNA,0,244086,12,0,0,0.0,-0.0,0,0.0,0,0
LOC_10_117017860_GCST90061435,10,117017860,High,ot_platform,ENSG00000309420,ENSG00000309420,lncRNA,0,408095,20,0,0,0.0,-0.0,0,0.0,0,0
LOC_9_34889447_GCST007564,9,34889447,High,ot_platform,ENSG00000187791,SPATA31F3,protein_coding,0,6317,1,1,0,0.0,-0.0,0,0.0,0,0
LOC_9_34889447_GCST007564,9,34889447,High,ot_platform,ENSG00000174038,SPATA31G1,protein_coding,0,151648,9,0,1,0.331091970205307,4.392944594438744,0,0.0,0,0
LOC_9_34889447_GCST007564,9,34889447,High,ot_platform,ENSG00000165283,STOML2,protein_coding,0,213748,18,0,0,0.0,-0.0,1,0.9999669826569024,4,0
LOC_9_34889447_GCST007564,9,34889447,High,ot_platform,ENSG00000005238,ATOSB,protein_coding,0,226894,24,0,1,1.1714420318603516,4.461077248561917,1,0.9999893961225744,9,1
LOC_9_34889447_GCST007564,9,34889447,High,ot_platform,ENSG00000288699,ENSG00000288699,protein_coding,0,184728,13,0,0,0.0,-0.0,0,0.0,0,0
LOC_9_34889447_GCST007564,9,34889447,High,ot_platform,ENSG00000122735,DNAI1,protein_coding,0,432033,43,0,1,0.9580329656600952,4.37492338466274,1,0.9999890368947844,7,1
LOC_9_34889447_GCST007564,9,34889447,High,ot_platform,ENSG00000168913,ENHO,protein_coding,0,366457,40,0,1,0.1278478354215622,4.941746848418354,1,0.99998270364159,12,1
LOC_9_34889447_GCST007564,9,34889447,High,ot_platform,ENSG00000122756,CNTFR,protein_coding,0,299307,38,0,1,0.1669953614473343,5.404920601088846,1,0.9999962322917932,21,1
LOC_9_34889447_GCST007564,9,34889447,High,ot_platform,ENSG00000164967,RPP25L,protein_coding,0,277343,37,0,1,0.3926272988319397,10.567693040807107,1,0.9999980492783028,11,1
LOC_9_34889447_GCST007564,9,34889447,High,ot_platform,ENSG00000137100,DCTN3,protein_coding,0,268924,33,0,1,1.2394543886184692,5.0077685971676145,1,0.9999973543777376,2,1
LOC_9_34889447_GCST007564,9,34889447,High,ot_platform,ENSG00000213930,GALT,protein_coding,0,251314,28,0,1,1.1616783142089844,9.708269290597379,1,0.9999885377872592,7,1
LOC_9_34889447_GCST007564,9,34889447,High,ot_platform,ENSG00000213927,CCL27,protein_coding,0,225399,23,0,1,0.8412835597991943,5.80095862699279,0,0.0,0,0
LOC_9_34889447_GCST007564,9,34889447,High,ot_platform,ENSG00000261215,ENSG00000261215,lncRNA,0,223418,21,0,0,0.0,-0.0,0,0.0,0,0
LOC_9_34889447_GCST007564,9,34889447,High,ot_platform,ENSG00000187186,ENSG00000187186,protein_coding,0,223335,20,0,0,0.0,-0.0,0,0.0,0,0
LOC_9_34889447_GCST007564,9,34889447,High,ot_platform,ENSG00000172724,CCL19,protein_coding,0,198171,15,0,0,0.0,-0.0,1,0.9999957857034204,8,0
LOC_9_34889447_GCST007564,9,34889447,High,ot_platform,ENSG00000205108,SPATA31F1,protein_coding,0,159959,10,0,0,0.0,-0.0,0,0.0,0,0
LOC_9_34889447_GCST007564,9,34889447,High,ot_platform,ENSG00000147955,SIGMAR1,protein_coding,1,251603,29,0,1,0.46352601051330566,7.163354094933923,1,0.9999599467283674,2,1
LOC_9_34889447_GCST007564,9,34889447,High,ot_platform,ENSG00000165280,VCP,protein_coding,0,183221,12,0,0,0.0,-0.0,1,0.999966558935374,2,0
LOC_9_34889447_GCST007564,9,34889447,High,ot_platform,ENSG00000137094,DNAJB5,protein_coding,0,100194,5,0,1,0.6421666145324707,4.985367457227186,1,0.9999864601435366,7,1
LOC_9_34889447_GCST007564,9,34889447,High,ot_platform,ENSG00000164972,SPMIP6,protein_coding,0,491619,44,0,1,0.857938826084137,14.061775340704033,1,0.9999995054484604,19,1
LOC_9_34889447_GCST007564,9,34889447,High,ot_platform,ENSG00000164970,FAM219A,protein_coding,0,430877,42,0,1,1.9524141550064087,6.7541053600045915,1,0.9999890495202002,7,1
LOC_9_34889447_GCST007564,9,34889447,High,ot_platform,ENSG00000258728,ENSG00000258728,protein_coding,0,242816,27,0,0,0.0,-0.0,0,0.0,0,0
LOC_9_34889447_GCST007564,9,34889447,High,ot_platform,ENSG00000137070,IL11RA,protein_coding,0,237285,25,0,1,0.75169438123703,17.922777602407418,1,0.9999999966955846,11,1
LOC_9_34889447_GCST007564,9,34889447,High,ot_platform,ENSG00000198722,UNC13B,protein_coding,0,272545,34,0,0,0.0,-0.0,1,0.9999819319920672,6,0
LOC_9_34889447_GCST007564,9,34889447,High,ot_platform,ENSG00000205143,ARID3C,protein_coding,0,260381,31,0,1,1.0225642919540405,39.64797025493559,0,0.0,0,0
LOC_9_34889447_GCST007564,9,34889447,High,ot_platform,ENSG00000221829,FANCG,protein_coding,0,190557,14,0,1,0.37115827202796936,8.186005771519643,1,0.9999879762084752,3,1
LOC_9_34889447_GCST007564,9,34889447,High,ot_platform,ENSG00000122733,PHF24,protein_coding,0,68161,4,0,1,0.30200132727622986,7.025369573024737,1,0.9999940335681318,16,1
LOC_9_34889447_GCST007564,9,34889447,High,ot_platform,ENSG00000137077,CCL21,protein_coding,0,179311,11,0,0,0.0,-0.0,0,0.0,0,0
LOC_9_34889447_GCST007564,9,34889447,High,ot_platform,ENSG00000286782,ENSG00000286782,lncRNA,0,146915,7,0,1,1.2295341491699219,11.75789121817293,0,0.0,0,0
LOC_9_34889447_GCST007564,9,34889447,High,ot_platform,ENSG00000165282,PIGO,protein_coding,0,207172,17,0,1,0.5875661373138428,8.934029392067078,1,0.9999707075575446,3,1
LOC_9_34889447_GCST007564,9,34889447,High,ot_platform,ENSG00000294190,ENSG00000294190,lncRNA,0,237413,26,0,0,0.0,-0.0,0,0.0,0,0
LOC_9_34889447_GCST007564,9,34889447,High,ot_platform,ENSG00000294750,ENSG00000294750,lncRNA,0,268802,32,0,0,0.0,-0.0,0,0.0,0,0
LOC_9_34889447_GCST007564,9,34889447,High,ot_platform,ENSG00000297325,ENSG00000297325,lncRNA,0,258483,30,0,0,0.0,-0.0,0,0.0,0,0
LOC_9_34889447_GCST007564,9,34889447,High,ot_platform,ENSG00000281491,DNAJB5-DT,lncRNA,0,107608,6,0,0,0.0,-0.0,1,0.9999864862598288,5,0
LOC_9_34889447_GCST007564,9,34889447,High,ot_platform,ENSG00000308740,ENSG00000308740,lncRNA,0,272853,35,0,0,0.0,-0.0,0,0.0,0,0
LOC_9_34889447_GCST007564,9,34889447,High,ot_platform,ENSG00000309069,ENSG00000309069,lncRNA,0,64955,3,0,0,0.0,-0.0,0,0.0,0,0
LOC_9_34889447_GCST007564,9,34889447,High,ot_platform,ENSG00000290768,ENSG00000290768,lncRNA,0,50852,2,0,0,0.0,-0.0,0,0.0,0,0
LOC_9_34889447_GCST007564,9,34889447,High,ot_platform,ENSG00000309109,ENSG00000309109,lncRNA,0,221001,19,0,0,0.0,-0.0,0,0.0,0,0
LOC_9_34889447_GCST007564,9,34889447,High,ot_platform,ENSG00000309126,ENSG00000309126,lncRNA,0,149661,8,0,0,0.0,-0.0,0,0.0,0,0
LOC_9_34889447_GCST007564,9,34889447,High,ot_platform,ENSG00000234181,PIGO-AS1,lncRNA,0,206866,16,0,0,0.0,-0.0,0,0.0,0,0
LOC_9_34889447_GCST007564,9,34889447,High,ot_platform,ENSG00000304102,ENSG00000304102,lncRNA,0,508583,45,0,0,0.0,-0.0,0,0.0,0,0
LOC_9_34889447_GCST007564,9,34889447,High,ot_platform,ENSG00000230729,ENSG00000230729,lncRNA,0,367920,41,0,1,1.3860106468200684,4.197180369196236,0,0.0,0,0
LOC_9_34889447_GCST007564,9,34889447,High,ot_platform,ENSG00000237159,CNTFR-AS1,lncRNA,0,321438,39,0,1,0.8077746629714966,6.644492060914985,0,0.0,0,0
LOC_9_34889447_GCST007564,9,34889447,High,ot_platform,ENSG00000308714,ENSG00000308714,lncRNA,0,277267,36,0,0,0.0,-0.0,0,0.0,0,0
LOC_9_34889447_GCST007564,9,34889447,High,ot_platform,ENSG00000230074,ENSG00000230074,lncRNA,0,223986,22,0,1,2.271449327468872,24.472056883224706,0,0.0,0,0
LOC_17_66214462_GCST90002412,17,66214462,Medium,otg_original,ENSG00000154229,PRKCA,protein_coding,0,88151,3,0,1,0.45994046330451965,13.881992263170673,1,0.999992675656422,14,1
LOC_17_66214462_GCST90002412,17,66214462,Medium,otg_original,ENSG00000229330,ENSG00000229330,lncRNA,0,461910,8,0,0,0.0,-0.0,0,0.0,0,0
LOC_17_66214462_GCST90002412,17,66214462,Medium,otg_original,ENSG00000154240,CEP112,protein_coding,0,22329,1,1,1,2.3071792125701904,5.629871679727204,0,0.0,0,0
LOC_17_66214462_GCST90002412,17,66214462,Medium,otg_original,ENSG00000091583,APOH,protein_coding,1,42063,2,0,0,0.0,-0.0,0,0.0,0,0
LOC_17_66214462_GCST90002412,17,66214462,Medium,otg_original,ENSG00000264630,PRKCA-AS1,lncRNA,0,202392,5,0,0,0.0,-0.0,0,0.0,0,0
LOC_17_66214462_GCST90002412,17,66214462,Medium,otg_original,ENSG00000289587,ENSG00000289587,lncRNA,0,248810,6,0,0,0.0,-0.0,0,0.0,0,0
LOC_17_66214462_GCST90002412,17,66214462,Medium,otg_original,ENSG00000307765,ENSG00000307765,lncRNA,0,254015,7,0,0,0.0,-0.0,0,0.0,0,0
LOC_17_66214462_GCST90002412,17,66214462,Medium,otg_original,ENSG00000307784,ENSG00000307784,lncRNA,0,88996,4,0,0,0.0,-0.0,0,0.0,0,0
LOC_19_7905750_SAIGE_250,19,7905750,High,ot_platform,ENSG00000167775,CD320,protein_coding,0,402608,50,0,1,0.7567271590232849,4.838458364948381,1,0.9999902766477912,2,1
LOC_19_7905750_SAIGE_250,19,7905750,High,ot_platform,ENSG00000167774,ENSG00000167774,protein_coding,0,415629,56,0,0,0.0,-0.0,0,0.0,0,0
LOC_19_7905750_SAIGE_250,19,7905750,High,ot_platform,ENSG00000267855,NDUFA7,protein_coding,1,415625,55,0,1,0.8207820653915405,5.504449576392334,1,0.9999661805922172,2,1
LOC_19_7905750_SAIGE_250,19,7905750,High,ot_platform,ENSG00000233927,RPS28,protein_coding,0,415408,54,0,1,0.5718943476676941,45.41675603585876,1,0.9999900787299704,2,1
LOC_19_7905750_SAIGE_250,19,7905750,High,ot_platform,ENSG00000167772,ANGPTL4,protein_coding,0,457539,58,0,0,0.0,-0.0,1,0.999999998055872,10,0
LOC_19_7905750_SAIGE_250,19,7905750,High,ot_platform,ENSG00000185236,RAB11B,protein_coding,0,484231,59,0,0,0.0,-0.0,1,0.9999356120110676,3,0
LOC_19_7905750_SAIGE_250,19,7905750,High,ot_platform,ENSG00000076826,CAMSAP3,protein_coding,0,309887,38,0,0,0.0,-0.0,1,0.999997920529578,15,0
LOC_19_7905750_SAIGE_250,19,7905750,High,ot_platform,ENSG00000076924,XAB2,protein_coding,0,276205,36,0,1,0.20525093376636505,6.311582896159754,1,0.9999618810876996,2,1
LOC_19_7905750_SAIGE_250,19,7905750,High,ot_platform,ENSG00000174788,PCP2,protein_coding,0,272031,33,0,0,0.0,-0.0,0,0.0,0,0
LOC_19_7905750_SAIGE_250,19,7905750,High,ot_platform,ENSG00000268204,ENSG00000268204,lncRNA,0,268760,31,0,0,0.0,-0.0,0,0.0,0,0
LOC_19_7905750_SAIGE_250,19,7905750,High,ot_platform,ENSG00000104918,RETN,protein_coding,0,236701,29,0,0,0.0,-0.0,0,0.0,0,0
LOC_19_7905750_SAIGE_250,19,7905750,High,ot_platform,ENSG00000269711,ENSG00000269711,protein_coding,0,227249,27,0,0,0.0,-0.0,0,0.0,0,0
LOC_19_7905750_SAIGE_250,19,7905750,High,ot_platform,ENSG00000181029,TRAPPC5,protein_coding,0,224917,26,0,1,0.4194350838661194,13.626536291158494,1,0.9999991496423312,8,1
LOC_19_7905750_SAIGE_250,19,7905750,High,ot_platform,ENSG00000104921,FCER2,protein_coding,0,203604,25,0,0,0.0,-0.0,0,0.0,0,0
LOC_19_7905750_SAIGE_250,19,7905750,High,ot_platform,ENSG00000183248,PRR36,protein_coding,0,31360,11,0,1,0.6302725672721863,6.480877874876423,1,0.9999943828803468,11,1
LOC_19_7905750_SAIGE_250,19,7905750,High,ot_platform,ENSG00000268120,ENSG00000268120,lncRNA,0,35189,12,0,0,0.0,-0.0,0,0.0,0,0
LOC_19_7905750_SAIGE_250,19,7905750,High,ot_platform,ENSG00000171017,LRRC8E,protein_coding,0,17245,8,0,0,0.0,-0.0,0,0.0,0,0
LOC_19_7905750_SAIGE_250,19,7905750,High,ot_platform,ENSG00000076984,MAP2K7,protein_coding,0,1907,2,0,0,0.0,-0.0,1,0.9999430711590503,2,0
LOC_19_7905750_SAIGE_250,19,7905750,High,ot_platform,ENSG00000178531,CTXN1,protein_coding,0,20385,10,0,0,0.0,-0.0,1,0.9999995743051262,9,0
LOC_19_7905750_SAIGE_250,19,7905750,High,ot_platform,ENSG00000104980,TIMM44,protein_coding,0,37917,14,0,1,0.9276745915412903,21.689778588722803,1,0.9999064597520632,2,1
LOC_19_7905750_SAIGE_250,19,7905750,High,ot_platform,ENSG00000090659,CD209,protein_coding,0,158186,22,0,1,1.5146719217300415,6.631377312061815,0,0.0,0,0
LOC_19_7905750_SAIGE_250,19,7905750,High,ot_platform,ENSG00000104883,PEX11G,protein_coding,0,408301,52,0,1,0.42070603370666504,16.651444028010314,1,0.999999110405767,7,1
LOC_19_7905750_SAIGE_250,19,7905750,High,ot_platform,ENSG00000198723,SAXO5,protein_coding,0,412774,53,0,0,0.0,-0.0,0,0.0,0,0
LOC_19_7905750_SAIGE_250,19,7905750,High,ot_platform,ENSG00000267952,ENSG00000267952,protein_coding,0,398698,49,0,0,0.0,-0.0,0,0.0,0,0
LOC_19_7905750_SAIGE_250,19,7905750,High,ot_platform,ENSG00000198816,ZNF358,protein_coding,0,390458,48,0,0,0.0,-0.0,1,0.999998511573414,12,0
LOC_19_7905750_SAIGE_250,19,7905750,High,ot_platform,ENSG00000269371,ENSG00000269371,lncRNA,0,385290,46,0,0,0.0,-0.0,0,0.0,0,0
LOC_19_7905750_SAIGE_250,19,7905750,High,ot_platform,ENSG00000090674,MCOLN1,protein_coding,0,383126,45,0,0,0.0,-0.0,1,0.9999937477634608,6,0
LOC_19_7905750_SAIGE_250,19,7905750,High,ot_platform,ENSG00000268614,ENSG00000268614,protein_coding,0,372155,43,0,0,0.0,-0.0,0,0.0,0,0
LOC_19_7905750_SAIGE_250,19,7905750,High,ot_platform,ENSG00000032444,PNPLA6,protein_coding,0,371746,42,0,1,0.7828037738800049,5.109701628286163,1,0.9999921854632235,8,1
LOC_19_7905750_SAIGE_250,19,7905750,High,ot_platform,ENSG00000104938,CLEC4M,protein_coding,0,142540,20,0,1,0.716715395450592,17.82111427782646,0,0.0,0,0
LOC_19_7905750_SAIGE_250,19,7905750,High,ot_platform,ENSG00000288669,ENSG00000288669,protein_coding,0,160088,23,0,0,0.0,-0.0,0,0.0,0,0
LOC_19_7905750_SAIGE_250,19,7905750,High,ot_platform,ENSG00000142449,FBN3,protein_coding,0,243842,30,0,1,0.3111719489097595,8.02193473879582,1,0.9999940668670596,7,1
LOC_19_7905750_SAIGE_250,19,7905750,High,ot_platform,ENSG00000131142,CCL25,protein_coding,0,146568,21,0,1,0.7452012300491333,7.451078564891205,0,0.0,0,0
LOC_19_7905750_SAIGE_250,19,7905750,High,ot_platform,ENSG00000104880,ARHGEF18,protein_coding,0,556813,61,0,0,0.0,-0.0,1,0.9999990991630842,5,0
LOC_19_7905750_SAIGE_250,19,7905750,High,ot_platform,ENSG00000186994,KANK3,protein_coding,0,437512,57,0,0,0.0,-0.0,1,0.9999978559388288,9,0
LOC_19_7905750_SAIGE_250,19,7905750,High,ot_platform,ENSG00000182566,CLEC4G,protein_coding,0,171844,24,0,1,1.2018860578536987,7.196836073463776,0,0.0,0,0
LOC_19_7905750_SAIGE_250,19,7905750,High,ot_platform,ENSG00000183019,MCEMP1,protein_coding,0,228662,28,0,1,0.5912238359451294,4.745166982481685,0,0.0,0,0
LOC_19_7905750_SAIGE_250,19,7905750,High,ot_platform,ENSG00000142459,EVI5L,protein_coding,0,75532,16,0,1,0.436831533908844,7.353702982002924,1,0.9999707675637992,6,1
LOC_19_7905750_SAIGE_250,19,7905750,High,ot_platform,ENSG00000066044,ELAVL1,protein_coding,0,99909,17,0,0,0.0,-0.0,1,0.99999793858141,9,0
LOC_19_7905750_SAIGE_250,19,7905750,High,ot_platform,ENSG00000229833,PET100,protein_coding,0,275962,35,0,1,1.8415967226028442,4.778236091193136,1,0.9999887979929069,3,1
LOC_19_7905750_SAIGE_250,19,7905750,High,ot_platform,ENSG00000076944,STXBP2,protein_coding,0,268978,32,0,0,0.0,-0.0,1,0.9999992826757256,4,0
LOC_19_7905750_SAIGE_250,19,7905750,High,ot_platform,ENSG00000268400,ENSG00000268400,protein_coding,0,275954,34,0,0,0.0,-0.0,0,0.0,0,0
LOC_19_7905750_SAIGE_250,19,7905750,High,ot_platform,ENSG00000104976,SNAPC2,protein_coding,0,14588,7,0,0,0.0,-0.0,1,0.9999903231365138,4,0
LOC_19_7905750_SAIGE_250,19,7905750,High,ot_platform,ENSG00000260001,TGFBR3L,protein_coding,0,9080,4,0,0,0.0,-0.0,1,0.9999999970734708,6,0
LOC_19_7905750_SAIGE_250,19,7905750,High,ot_platform,ENSG00000268149,ENSG00000268149,lncRNA,0,7768,3,0,0,0.0,-0.0,0,0.0,0,0
LOC_19_7905750_SAIGE_250,19,7905750,High,ot_platform,ENSG00000269813,ENSG00000269813,lncRNA,0,53373,15,0,0,0.0,-0.0,0,0.0,0,0
LOC_19_7905750_SAIGE_250,19,7905750,High,ot_platform,ENSG00000271717,ENSG00000271717,lncRNA,0,333898,39,0,0,0.0,-0.0,0,0.0,0,0
LOC_19_7905750_SAIGE_250,19,7905750,High,ot_platform,ENSG00000090661,CERS4,protein_coding,0,300986,37,0,1,0.9881546497344971,4.860410541386563,1,0.9999951176403994,10,1
LOC_19_7905750_SAIGE_250,19,7905750,High,ot_platform,ENSG00000294288,ENSG00000294288,lncRNA,0,11785,5,0,0,0.0,-0.0,0,0.0,0,0
LOC_19_7905750_SAIGE_250,19,7905750,High,ot_platform,ENSG00000260500,ENSG00000260500,lncRNA,0,14545,6,0,1,1.8192602396011353,4.851909705261898,0,0.0,0,0
LOC_19_7905750_SAIGE_250,19,7905750,High,ot_platform,ENSG00000267939,ENSG00000267939,lncRNA,0,100011,18,0,1,0.8314738869667053,12.777720178634501,0,0.0,0,0
LOC_19_7905750_SAIGE_250,19,7905750,High,ot_platform,ENSG00000303688,ENSG00000303688,lncRNA,0,388909,47,0,0,0.0,-0.0,0,0.0,0,0
LOC_19_7905750_SAIGE_250,19,7905750,High,ot_platform,ENSG00000305089,ENSG00000305089,lncRNA,0,382281,44,0,0,0.0,-0.0,0,0.0,0,0
LOC_19_7905750_SAIGE_250,19,7905750,High,ot_platform,ENSG00000305109,ENSG00000305109,lncRNA,0,370167,41,0,0,0.0,-0.0,0,0.0,0,0
LOC_19_7905750_SAIGE_250,19,7905750,High,ot_platform,ENSG00000214248,ENSG00000214248,lncRNA,0,1886,1,1,0,0.0,-0.0,0,0.0,0,0
LOC_19_7905750_SAIGE_250,19,7905750,High,ot_platform,ENSG00000305962,ENSG00000305962,lncRNA,0,402892,51,0,0,0.0,-0.0,0,0.0,0,0
LOC_19_7905750_SAIGE_250,19,7905750,High,ot_platform,ENSG00000307753,ENSG00000307753,lncRNA,0,354603,40,0,0,0.0,-0.0,0,0.0,0,0
LOC_19_7905750_SAIGE_250,19,7905750,High,ot_platform,ENSG00000269386,RAB11B-AS1,lncRNA,0,484935,60,0,1,0.795422375202179,14.721081103811075,0,0.0,0,0
LOC_19_7905750_SAIGE_250,19,7905750,High,ot_platform,ENSG00000286138,ENSG00000286138,lncRNA,0,37683,13,0,1,1.5380040407180786,5.014878323535439,0,0.0,0,0
LOC_19_7905750_SAIGE_250,19,7905750,High,ot_platform,ENSG00000269139,ENSG00000269139,lncRNA,0,19973,9,0,1,1.2970340251922607,24.24050047359267,0,0.0,0,0
LOC_19_7905750_SAIGE_250,19,7905750,High,ot_platform,ENSG00000290088,ENSG00000290088,lncRNA,0,118302,19,0,0,0.0,-0.0,0,0.0,0,0
LOC_16_50722970_GCST90016611,16,50722970,High,ot_platform,ENSG00000140807,NKD1,protein_coding,0,174574,14,0,1,0.16849346458911896,4.713323949970108,1,0.9999919515038004,21,1
LOC_16_50722970_GCST90016611,16,50722970,High,ot_platform,ENSG00000270120,ENSG00000270120,lncRNA,0,10126,1,1,0,0.0,-0.0,0,0.0,0,0
LOC_16_50722970_GCST90016611,16,50722970,High,ot_platform,ENSG00000260042,ENSG00000260042,lncRNA,0,156308,12,0,0,0.0,-0.0,0,0.0,0,0
LOC_16_50722970_GCST90016611,16,50722970,High,ot_platform,ENSG00000083799,CYLD,protein_coding,0,19080,2,0,1,0.8151063919067383,5.228583916109167,1,0.9999792566296988,3,1
LOC_16_50722970_GCST90016611,16,50722970,High,ot_platform,ENSG00000121281,ADCY7,protein_coding,0,476833,32,0,1,0.45710262656211853,4.451069981080996,1,0.9999973875667636,33,1
LOC_16_50722970_GCST90016611,16,50722970,High,ot_platform,ENSG00000121274,TENT4B,protein_coding,0,570059,34,0,1,0.7217903733253479,4.848330433441393,1,0.9999889208056342,6,1
LOC_16_50722970_GCST90016611,16,50722970,High,ot_platform,ENSG00000167208,SNX20,protein_coding,0,41617,5,0,1,1.6073038578033447,5.8463769339494345,0,0.0,0,0
LOC_16_50722970_GCST90016611,16,50722970,High,ot_platform,ENSG00000103449,SALL1,protein_coding,0,429364,30,0,0,0.0,-0.0,1,0.9999916438815546,12,0
LOC_16_50722970_GCST90016611,16,50722970,High,ot_platform,ENSG00000261393,ENSG00000261393,lncRNA,0,354390,24,0,0,0.0,-0.0,0,0.0,0,0
LOC_16_50722970_GCST90016611,16,50722970,High,ot_platform,ENSG00000167207,NOD2,protein_coding,1,29382,4,0,1,0.7639753818511963,4.971834661788303,1,0.9999972454981508,14,1
LOC_16_50722970_GCST90016611,16,50722970,High,ot_platform,ENSG00000166164,BRD7,protein_coding,0,353982,23,0,0,0.0,-0.0,1,0.9999976325623668,14,0
LOC_16_50722970_GCST90016611,16,50722970,High,ot_platform,ENSG00000260029,ENSG00000260029,lncRNA,0,169030,13,0,0,0.0,-0.0,0,0.0,0,0
LOC_16_50722970_GCST90016611,16,50722970,High,ot_platform,ENSG00000205414,ENSG00000205414,lncRNA,0,109286,9,0,0,0.0,-0.0,0,0.0,0,0
